identity_id,canonical_object_id,member_ids,display_name,record_status,member_count,source_count,appearance_count,completeness_score,content_completeness,reading_score
IDENT-E79D5A7D8874,IBI-E79D5A7D8874,"[""IBI-E79D5A7D8874""]",Penn B2956: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E79DBD4D7298,IBI-E79DBD4D7298,"[""IBI-E79DBD4D7298""]",Tell Baruda C10-117,confirmed,1,1,1,1,0,0
IDENT-E7D69DF2BF21,IBI-E7D69DF2BF21,"[""IBI-E7D69DF2BF21""]",NLI incantation bowl 215 (Ms. Heb. 9467.37),confirmed,1,1,1,4,0,0
IDENT-E806B8E31887,IBI-E806B8E31887,"[""IBI-E806B8E31887""]",NLI incantation bowl 198 (Ms. Heb. 9467.194),confirmed,1,1,1,4,0,0
IDENT-E83C8B4B906E,IBI-E83C8B4B906E,"[""IBI-E83C8B4B906E""]",Auktionshaus Stahl lot 708 / record 100788,candidate,1,1,1,4,2,1
IDENT-E8CF3DBF81FE,IBI-E8CF3DBF81FE,"[""IBI-E8CF3DBF81FE""]","British Museum 1980,0415.31.a: incantation bowl",probable,1,1,1,3,0,0
IDENT-E969578812D4,IBI-E969578812D4,"[""IBI-E969578812D4""]",Penn B2929: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E98FB8675047,IBI-E98FB8675047,"[""IBI-E98FB8675047""]",NLI incantation bowl 62 (Ms. Heb. 9467.40),confirmed,1,1,1,4,0,0
IDENT-EA02F6D6DE6D,IBI-EA02F6D6DE6D,"[""IBI-EA02F6D6DE6D""]",Hyvernat Syriac Christian-formula bowl,probable,1,1,1,1,1,1
IDENT-EA23C411BAE1,IBI-EA23C411BAE1,"[""IBI-EA23C411BAE1""]",Vorderasiatisches Museum VA Bab 04366 a,confirmed,1,1,1,6,0,2
IDENT-EA3220CE80B7,IBI-EA3220CE80B7,"[""IBI-EA3220CE80B7""]",Apotropaic index AMBB11,candidate,1,1,1,0,0,0
IDENT-EA7636538267,IBI-EA7636538267,"[""IBI-EA7636538267""]",AMB 12a,probable,1,1,1,1,1,1
IDENT-EAAB69175FA2,IBI-EAAB69175FA2,"[""IBI-EAAB69175FA2""]",Penn B2935: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-EAD314664C90,IBI-EAD314664C90,"[""IBI-EAD314664C90""]",JBA 101,probable,1,1,1,2,1,1
IDENT-EADE8579FC26,IBI-EADE8579FC26,"[""IBI-EADE8579FC26""]",M 156,probable,1,1,1,2,1,1
IDENT-EB0446000ACB,IBI-EB0446000ACB,"[""IBI-EB0446000ACB""]",Wellcome photograph M0003378 — unidentified Mandaic bowl,candidate,1,1,1,4,0,2
IDENT-EB3CA24423AE,IBI-EB3CA24423AE,"[""IBI-EB3CA24423AE""]",IM 212092,probable,1,1,1,2,1,1
IDENT-EB5FA4903D0B,IBI-EB5FA4903D0B,"[""IBI-EB5FA4903D0B""]",HS 3070,probable,1,1,1,3,0,0
IDENT-EB68D29ACDD1,IBI-EB68D29ACDD1,"[""IBI-EB68D29ACDD1""]",Apotropaic index MSFB20,candidate,1,1,1,0,0,0
IDENT-EB8FD1657B4A,IBI-EB8FD1657B4A,"[""IBI-EB8FD1657B4A""]","British Museum 1980,0415.31.q: incantation bowl",probable,1,1,1,3,0,0
IDENT-EB93A19465D8,IBI-EB93A19465D8,"[""IBI-EB93A19465D8""]",NLI incantation bowl 48 (Ms. Heb. 9467.191),confirmed,1,1,1,4,0,0
IDENT-EC0E16D4FA07,IBI-EC0E16D4FA07,"[""IBI-EC0E16D4FA07""]",Tell Baruda Area 21 northwest-threshold bowl,confirmed,1,1,1,1,0,0
IDENT-EC5763E4FB05,IBI-EC5763E4FB05,"[""IBI-EC5763E4FB05""]",M26,probable,1,1,1,3,2,1
IDENT-EC63644C31CF,IBI-EC63644C31CF,"[""IBI-EC63644C31CF""]",Apotropaic index Ellis7,candidate,1,1,1,0,0,0
IDENT-EC715AA4A6F2,IBI-EC715AA4A6F2,"[""IBI-EC715AA4A6F2""]",140Ps,probable,1,1,1,1,0,0
IDENT-ECC55FD866D4,IBI-ECC55FD866D4,"[""IBI-ECC55FD866D4""]",Penn B16098: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ECDFA73054C5,IBI-ECDFA73054C5,"[""IBI-ECDFA73054C5""]",Penn B8833: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ECFA9901D4DC,IBI-ECFA9901D4DC,"[""IBI-ECFA9901D4DC""]",Penn B16072: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ED015F40EEB2,IBI-ED015F40EEB2,"[""IBI-ED015F40EEB2""]",Penn 85-48-910: Hebrew Bowl,candidate,1,1,1,2,0,2
IDENT-ED159D8FF42E,IBI-ED159D8FF42E,"[""IBI-ED159D8FF42E""]",Apotropaic index Mous131,candidate,1,1,1,0,0,0
IDENT-ED5E1290070C,IBI-ED5E1290070C,"[""IBI-ED5E1290070C""]",Penn B16089: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ED9B72ED148A,IBI-ED9B72ED148A,"[""IBI-ED9B72ED148A""]",Apotropaic index CAIB18,candidate,1,1,1,0,0,0
IDENT-EDA9596CB28F,IBI-EDA9596CB28F,"[""IBI-EDA9596CB28F""]",Royal Ontario Museum bowl for Anush Busai,candidate,1,1,1,5,2,4
IDENT-EDB5B0136C6B,IBI-EDB5B0136C6B,"[""IBI-EDB5B0136C6B""]",NLI incantation bowl 157 (Ms. Heb. 9467.29),confirmed,1,1,1,4,0,0
IDENT-EE02A425AA93,IBI-EE02A425AA93,"[""IBI-EE02A425AA93""]",British Museum 91773: incantation bowl,probable,1,1,1,3,0,0
IDENT-EE8A4EB0F62A,IBI-EE8A4EB0F62A,"[""IBI-EE8A4EB0F62A""]",NLI incantation bowl 191 (Ms. Heb. 9467.166),confirmed,1,1,1,4,0,0
IDENT-EEEC822AEAA9,IBI-EEEC822AEAA9,"[""IBI-EEEC822AEAA9""]",Penn B6361: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-EEFD60F2F08B,IBI-EEFD60F2F08B,"[""IBI-EEFD60F2F08B""]",Apollo catalogue 10068 lot 271,candidate,1,1,1,3,0,0
IDENT-EEFDE12D19ED,IBI-EEFDE12D19ED,"[""IBI-EEFDE12D19ED""]",Apollo 2026-06-21 lot 1200 component 1,candidate,1,1,1,5,0,0
IDENT-EF45888FA247,IBI-EF45888FA247,"[""IBI-EF45888FA247""]",NLI incantation bowl 99 (Ms. Heb. 9467.84),confirmed,1,1,1,4,0,0
IDENT-EF74C758E075,IBI-EF74C758E075,"[""IBI-EF74C758E075""]",Apotropaic index Gor8,candidate,1,1,1,0,0,0
IDENT-EF961ABD5F3A,IBI-EF961ABD5F3A,"[""IBI-EF961ABD5F3A""]",Kelsey DiSKO 2018.01.0502,candidate,1,1,1,6,1,1
IDENT-EFC743E3AEA8,IBI-EFC743E3AEA8,"[""IBI-EFC743E3AEA8""]",Apotropaic index C11-3,candidate,1,1,1,0,0,0
IDENT-F0173A70F87B,IBI-F0173A70F87B,"[""IBI-F0173A70F87B""]",Apotropaic index GorH,candidate,1,1,1,0,0,0
IDENT-F031C44350BC,IBI-F031C44350BC,"[""IBI-F031C44350BC""]",Schøyen MS 2053/230 (context citation),candidate,1,1,1,1,1,1
IDENT-F0BBD6278BCB,IBI-F0BBD6278BCB,"[""IBI-F0BBD6278BCB""]",Penn B13186: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F11690D2FBFA,IBI-F11690D2FBFA,"[""IBI-F11690D2FBFA""]",De Menil,probable,1,2,2,7,1,3
IDENT-F15D0338AECB,IBI-F15D0338AECB,"[""IBI-F15D0338AECB""]",096M,probable,1,1,1,1,0,0
IDENT-F1AC0A03B480,IBI-F1AC0A03B480,"[""IBI-F1AC0A03B480""]",NLI incantation bowl 109 (Ms. Heb. 9467.38),confirmed,1,1,1,4,0,0
IDENT-F1AD825B3715,IBI-F1AD825B3715,"[""IBI-F1AD825B3715""]",103M,probable,1,1,1,1,0,0
IDENT-F1D484247D42,IBI-F1D484247D42,"[""IBI-F1D484247D42""]",Finnish National Museum Syriac bowl,probable,1,1,1,2,0,0
IDENT-F1D80CD0C95B,IBI-F1D80CD0C95B,"[""IBI-F1D80CD0C95B""]",Penn B16103: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F1E0D71CB699,IBI-F1E0D71CB699,"[""IBI-F1E0D71CB699""]",Penn B16082: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F20A466A7863,IBI-F20A466A7863,"[""IBI-F20A466A7863""]",Penn B16102: Hebrew Bowl,candidate,1,1,1,2,0,2
IDENT-F244D3894172,IBI-F244D3894172,"[""IBI-F244D3894172""]",MS 2055/16,candidate,1,1,1,3,0,0
IDENT-F2503CED956E,IBI-F2503CED956E,"[""IBI-F2503CED956E""]",Penn B6333: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F265C68D7662,IBI-F265C68D7662,"[""IBI-F265C68D7662""]",British Museum 91731: incantation bowl,probable,1,1,1,3,0,0
IDENT-F26E4DF4F7C2,IBI-F26E4DF4F7C2,"[""IBI-F26E4DF4F7C2""]",British Museum 102582: incantation bowl,probable,1,1,1,3,0,0
IDENT-F2B52FC0533E,IBI-F2B52FC0533E,"[""IBI-F2B52FC0533E""]",HS 3018,probable,1,1,1,3,0,0
IDENT-F2B94432A053,IBI-F2B94432A053,"[""IBI-F2B94432A053""]",127Ps,probable,1,1,1,1,0,0
IDENT-F30A83910A20,IBI-F30A83910A20,"[""IBI-F30A83910A20""]",British Museum 91711: incantation bowl,probable,1,2,2,3,0,0
IDENT-F31466D98A10,IBI-F31466D98A10,"[""IBI-F31466D98A10""]",Penn B16095: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F34C9BA54074,IBI-F34C9BA54074,"[""IBI-F34C9BA54074""]",CBS 85-48-953,probable,1,1,1,3,0,0
IDENT-F35968ED418B,IBI-F35968ED418B,"[""IBI-F35968ED418B""]",NLI incantation bowl 156 (Ms. Heb. 9467.24),confirmed,1,1,1,4,0,0
IDENT-F36B9EC67F96,IBI-F36B9EC67F96,"[""IBI-F36B9EC67F96""]",JBA 08,probable,1,1,1,2,1,1
IDENT-F36E43C5908B,IBI-F36E43C5908B,"[""IBI-F36E43C5908B""]",Penn 85-48-902: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F49584A8B7FB,IBI-F49584A8B7FB,"[""IBI-F49584A8B7FB""]",Royal Ontario Museum DA 5,confirmed,1,1,1,5,3,5
IDENT-F4BA4A2AB6FC,IBI-F4BA4A2AB6FC,"[""IBI-F4BA4A2AB6FC""]",Apotropaic index Mous145,candidate,1,1,1,0,0,0
IDENT-F4C8268E41B1,IBI-F4C8268E41B1,"[""IBI-F4C8268E41B1""]",Apotropaic index Gel2A,candidate,1,1,1,0,0,0
IDENT-F4CE06D878F5,IBI-F4CE06D878F5,"[""IBI-F4CE06D878F5""]",NLI incantation bowl 150 (Ms. Heb. 9467.201),confirmed,1,1,1,4,0,0
IDENT-F51D33F280A7,IBI-F51D33F280A7,"[""IBI-F51D33F280A7""]",Ābgīne Museum 108–S,confirmed,1,1,1,4,2,1
IDENT-F530DDB24D54,IBI-F530DDB24D54,"[""IBI-F530DDB24D54""]",NLI incantation bowl 209 (Ms. Heb. 9467.6),confirmed,1,1,1,4,0,0
IDENT-F5E127D75C58,IBI-F5E127D75C58,"[""IBI-F5E127D75C58""]",British Museum 91765: incantation bowl,probable,1,1,1,3,0,0
IDENT-F5F8DCA8A78E,IBI-F5F8DCA8A78E,"[""IBI-F5F8DCA8A78E""]",Apotropaic index MSFB21,candidate,1,1,1,0,0,0
IDENT-F5FC6A0EA9AA,IBI-F5FC6A0EA9AA,"[""IBI-F5FC6A0EA9AA""]",NLI incantation bowl 127 (Ms. Heb. 9467.111),confirmed,1,1,1,4,0,0
IDENT-F6360E44F685,IBI-F6360E44F685,"[""IBI-F6360E44F685""]",Apotropaic index MS2053/174,candidate,1,1,1,0,0,0
IDENT-F6520BBAE95D,IBI-F6520BBAE95D,"[""IBI-F6520BBAE95D""]",VA.Bab.2835,probable,1,1,1,3,0,0
IDENT-F67D2C05B209,IBI-F67D2C05B209,"[""IBI-F67D2C05B209""]",Apotropaic index Mous164,candidate,1,1,1,0,0,0
IDENT-F6FEC5BE0085,IBI-F6FEC5BE0085,"[""IBI-F6FEC5BE0085""]",Apotropaic index AMBB4,candidate,1,1,1,0,0,0
IDENT-F72F1F87420C,IBI-F72F1F87420C,"[""IBI-F72F1F87420C""]",British Museum 114398: incantation bowl,probable,1,1,1,3,0,0
IDENT-F79FCAAA16DA,IBI-F79FCAAA16DA,"[""IBI-F79FCAAA16DA""]",Apotropaic index MS2053/237,candidate,1,2,2,0,2,0
IDENT-F7A591665533,IBI-F7A591665533,"[""IBI-F7A591665533""]",Apotropaic index YAMB,candidate,1,1,1,0,1,0
IDENT-F7D69E185A23,IBI-F7D69E185A23,"[""IBI-F7D69E185A23""]",Apotropaic index GelS,candidate,1,1,1,0,0,0
IDENT-F7E779F89D76,IBI-F7E779F89D76,"[""IBI-F7E779F89D76""]",NLI incantation bowl 22 (Ms. Heb. 9467.86),confirmed,1,1,1,4,0,0
IDENT-F823DBF4529D,IBI-F823DBF4529D,"[""IBI-F823DBF4529D""]",Hilprecht Collection HS 3037,confirmed,1,1,1,4,0,0
IDENT-F8411BD03E1F,IBI-F8411BD03E1F,"[""IBI-F8411BD03E1F""]",NLI incantation bowl 192 (Ms. Heb. 9467.170),confirmed,1,1,1,4,0,0
IDENT-F84904CC6EC4,IBI-F84904CC6EC4,"[""IBI-F84904CC6EC4""]",Apotropaic index MS2053/110,candidate,1,1,1,0,0,0
IDENT-F881E6B2BBA7,IBI-F881E6B2BBA7,"[""IBI-F881E6B2BBA7""]",British Museum 91741: incantation bowl,probable,1,1,1,3,0,0
IDENT-F8AAEA800567,IBI-F8AAEA800567,"[""IBI-F8AAEA800567""]",Hilprecht Collection HS 3013,confirmed,1,1,1,4,0,0
IDENT-F8F5A0B86451,IBI-F8F5A0B86451,"[""IBI-F8F5A0B86451""]",Penn B16033: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-F901D66AA611,IBI-F901D66AA611,"[""IBI-F901D66AA611""]",134Ps,probable,1,1,1,1,0,0
IDENT-F93FDA2B10F9,IBI-F93FDA2B10F9,"[""IBI-F93FDA2B10F9""]",NLI incantation bowl 153 (Ms. Heb. 9467.11),confirmed,1,1,1,4,0,0
IDENT-F99341421AE4,IBI-F99341421AE4,"[""IBI-F99341421AE4""]",NLI incantation bowl 174 (Ms. Heb. 9467.97),confirmed,1,1,1,4,0,0
IDENT-F9FFC9C1FCD8,IBI-F9FFC9C1FCD8,"[""IBI-F9FFC9C1FCD8""]",MS 2055/25,candidate,1,1,1,3,0,0
IDENT-FA62D628951C,IBI-FA62D628951C,"[""IBI-FA62D628951C""]",Apotropaic index CAIB63,candidate,1,1,1,0,0,0
IDENT-FA688CC07117,IBI-FA688CC07117,"[""IBI-FA688CC07117""]",Penn B16085: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FAA7F16C75C2,IBI-FAA7F16C75C2,"[""IBI-FAA7F16C75C2""]",Apotropaic index MS2053/206,candidate,1,2,2,0,2,0
IDENT-FADE4346A022,IBI-FADE4346A022,"[""IBI-FADE4346A022""]",Apotropaic index MS1927/51,candidate,1,1,1,0,0,0
IDENT-FAF1F23148E0,IBI-FAF1F23148E0,"[""IBI-FAF1F23148E0""]",Apotropaic index Gor11,candidate,1,1,1,0,0,0
IDENT-FB21D28897C8,IBI-FB21D28897C8,"[""IBI-FB21D28897C8""]",Penn B2947: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FB27FC73F393,IBI-FB27FC73F393,"[""IBI-FB27FC73F393""]",Formerly Aaron and Wolfe Collections,probable,1,1,1,2,0,0
IDENT-FB4728FAE732,IBI-FB4728FAE732,"[""IBI-FB4728FAE732""]",JBA 75,probable,1,1,1,2,1,1
IDENT-FB4EFCE9FCBD,IBI-FB4EFCE9FCBD,"[""IBI-FB4EFCE9FCBD""]",British Museum 91754: incantation bowl,probable,1,1,1,3,0,0
IDENT-FB5555B823FD,IBI-FB5555B823FD,"[""IBI-FB5555B823FD""]",NLI incantation bowl 15 (Ms. Heb. 9467.57),confirmed,1,1,1,4,0,0
IDENT-FBB33FFB180F,IBI-FBB33FFB180F,"[""IBI-FBB33FFB180F""]",Penn B3998: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FBDF71A4917F,IBI-FBDF71A4917F,"[""IBI-FBDF71A4917F""]",Apotropaic index GelA,candidate,1,1,1,0,0,0
IDENT-FBE1D4688507,IBI-FBE1D4688507,"[""IBI-FBE1D4688507""]",Penn B9015: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FBE2D8234311,IBI-FBE2D8234311,"[""IBI-FBE2D8234311""]",Penn 85-48-909: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FC1C4A33DDF5,IBI-FC1C4A33DDF5,"[""IBI-FC1C4A33DDF5""]","Said Ali Madhloom 11.6 cm Aramaic bowl, Artemission 31.36716",candidate,1,1,1,6,2,3
IDENT-FC231B673E0D,IBI-FC231B673E0D,"[""IBI-FC231B673E0D""]",Apollo catalogue 10068 lot 273 component 3,candidate,1,1,1,3,0,0
IDENT-FC4FD2D26B71,IBI-FC4FD2D26B71,"[""IBI-FC4FD2D26B71""]",NLI incantation bowl 161 (Ms. Heb. 9467.47),confirmed,1,1,1,4,0,0
IDENT-FC553C8D4F9B,IBI-FC553C8D4F9B,"[""IBI-FC553C8D4F9B""]",Penn B6344: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FC756E58C80D,IBI-FC756E58C80D,"[""IBI-FC756E58C80D""]",JBA 98,probable,1,1,1,2,1,1
IDENT-FDB589C9B13A,IBI-FDB589C9B13A,"[""IBI-FDB589C9B13A""]",Potomack Company April 2026 Aramaic bowl,candidate,1,1,1,3,0,0
IDENT-FE2547B9A003,IBI-FE2547B9A003,"[""IBI-FE2547B9A003""]",Penn 85-48-911: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FE8055483D66,IBI-FE8055483D66,"[""IBI-FE8055483D66""]",NLI incantation bowl 59 (Ms. Heb. 9467.56),confirmed,1,1,1,4,0,0
IDENT-FECC2E84D07B,IBI-FECC2E84D07B,"[""IBI-FECC2E84D07B""]",Apotropaic index MS2053/253,candidate,1,1,1,0,0,0
IDENT-FEF6B893A0A7,IBI-FEF6B893A0A7,"[""IBI-FEF6B893A0A7""]",Apotropaic index MS2053/183,candidate,1,1,1,0,0,0
IDENT-FF406F1D7BF5,IBI-FF406F1D7BF5,"[""IBI-FF406F1D7BF5""]",T27983,probable,1,1,1,2,0,0
IDENT-FF6A0543E254,IBI-FF6A0543E254,"[""IBI-FF6A0543E254""]",British Museum 91747: incantation bowl,probable,1,1,1,3,0,0
IDENT-FFC896350AFE,IBI-FFC896350AFE,"[""IBI-FFC896350AFE""]",Penn B16047: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-FORD2014-AS13,IBI-FORD2014-AS13,"[""IBI-FORD2014-AS13""]",AS 13 (Ford 2014),candidate,1,1,1,2,3,2
IDENT-FORD2014-DAV27,IBI-FORD2014-DAV27,"[""IBI-FORD2014-DAV27""]",Davidovitz 27 (Ford 2014),candidate,1,1,1,1,3,2
